,Parameters,RMSE,Slope
341,"[ 0.74907216  0.85614969  0.83802449  0.79020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1028.764278737172,0.9392171096807175
342,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.85272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1027.8024289533769,0.9392974153986786
343,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.15714286
  0.92306105  0.88        0.89        0.79513496]",1026.97413997257,0.9393819531366356
344,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.93306105  0.88        0.89        0.79513496]",1029.491078798967,0.9390422839126685
345,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.89        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
346,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.9         0.79513496]",1026.9205472501724,0.9394441574960278
347,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.80513496]",1027.2461243871705,0.9394253000097845
348,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
349,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
350,"[ 0.75907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1031.8748224637684,0.9381822784695649
351,"[ 0.74907216  0.86614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1028.064491795231,0.9392451040793806
352,"[ 0.74907216  0.85614969  0.84802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
353,"[ 0.74907216  0.85614969  0.83802449  0.79020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1028.764278737172,0.9392171096807175
354,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.85272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1027.8024289533769,0.9392974153986786
355,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.15714286
  0.92306105  0.88        0.89        0.79513496]",1090.9708443111376,0.9243782350598901
356,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.93306105  0.88        0.89        0.79513496]",1029.491078798967,0.9390422839126685
357,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.89        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
358,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.9         0.79513496]",1026.9205472501724,0.9394441574960278
359,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.80513496]",1027.2461243871705,0.9394253000097845
360,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
361,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
362,"[ 0.75907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1031.8748224637684,0.9381822784695649
363,"[ 0.74907216  0.86614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1028.064491795231,0.9392451040793806
364,"[ 0.74907216  0.85614969  0.84802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
365,"[ 0.74907216  0.85614969  0.83802449  0.79020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1028.764278737172,0.9392171096807175
366,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.85272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1027.8024289533769,0.9392974153986786
367,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.15714286
  0.92306105  0.88        0.89        0.79513496]",1026.97413997257,0.9393819531366356
368,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.93306105  0.88        0.89        0.79513496]",1029.491078798967,0.9390422839126685
369,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.89        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
370,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.9         0.79513496]",1026.9205472501724,0.9394441574960278
371,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.80513496]",1027.2461243871705,0.9394253000097845
372,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
373,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
374,"[ 0.75907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1031.8748224637684,0.9381822784695649
375,"[ 0.74907216  0.86614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1028.064491795231,0.9392451040793806
376,"[ 0.74907216  0.85614969  0.84802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
377,"[ 0.74907216  0.85614969  0.83802449  0.79020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1028.764278737172,0.9392171096807175
378,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.85272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1027.8024289533769,0.9392974153986786
379,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.15714286
  0.92306105  0.88        0.89        0.79513496]",1026.97413997257,0.9393819531366356
380,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.93306105  0.88        0.89        0.79513496]",1029.491078798967,0.9390422839126685
381,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.89        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
382,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.9         0.79513496]",1026.9205472501724,0.9394441574960278
383,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.80513496]",1027.2461243871705,0.9394253000097845
384,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
385,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
386,"[ 0.75907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1031.8748224637684,0.9381822784695649
387,"[ 0.74907216  0.86614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1028.064491795231,0.9392451040793806
388,"[ 0.74907216  0.85614969  0.84802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
389,"[ 0.74907216  0.85614969  0.83802449  0.79020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1028.764278737172,0.9392171096807175
390,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.85272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1027.8024289533769,0.9392974153986786
391,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.15714286
  0.92306105  0.88        0.89        0.79513496]",1026.97413997257,0.9393819531366356
392,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.93306105  0.88        0.89        0.79513496]",1029.491078798967,0.9390422839126685
393,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.89        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
394,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.9         0.79513496]",1026.9205472501724,0.9394441574960278
395,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.80513496]",1027.2461243871705,0.9394253000097845
396,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
397,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
398,"[ 0.75907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1031.8748224637684,0.9381822784695649
399,"[ 0.74907216  0.86614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1028.064491795231,0.9392451040793806
400,"[ 0.74907216  0.85614969  0.84802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
401,"[ 0.74907216  0.85614969  0.83802449  0.79020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1028.764278737172,0.9392171096807175
402,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.85272082  1.14714286
  0.92306105  0.88        0.89        0.79513496]",1027.8024289533769,0.9392974153986786
403,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.15714286
  0.92306105  0.88        0.89        0.79513496]",1026.97413997257,0.9393819531366356
404,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.93306105  0.88        0.89        0.79513496]",1029.491078798967,0.9390422839126685
405,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.89        0.89        0.79513496]",1026.9205472501724,0.9394441574960278
406,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.9         0.79513496]",1026.9205472501724,0.9394441574960278
407,"[ 0.74907216  0.85614969  0.83802449  0.78020999  0.84272082  1.14714286
  0.92306105  0.88        0.89        0.80513496]",1027.2461243871705,0.9394253000097845
