,Parameters,RMSE,Slope
176,"[ 0.75000062  0.85699922  0.83800268  0.78099436  0.84299934  1.10991211
  0.92280616  0.88        0.94        0.79499869]",1060.774179920673,0.9805900552116668
177,"[ 0.75000062  0.85699922  0.83800268  0.78099436  0.84299934  1.10991211
  0.92280616  0.88        0.89        0.84499869]",1061.2973396735147,0.9805111435502716
178,"[ 0.75000031  0.85699961  0.83800134  0.78099718  0.84299967  1.10995605
  0.92280308  0.88        0.89        0.79499934]",1060.774179920673,0.9805900552116668
179,"[ 0.75000031  0.85699961  0.83800134  0.78099718  0.84299967  1.10995605
  0.92280308  0.88        0.89        0.79499934]",1060.774179920673,0.9805900552116668
180,"[ 0.80000031  0.85699961  0.83800134  0.78099718  0.84299967  1.10995605
  0.92280308  0.88        0.89        0.79499934]",1060.5254202459193,0.976358401169954
181,"[ 0.75000031  0.90699961  0.83800134  0.78099718  0.84299967  1.10995605
  0.92280308  0.88        0.89        0.79499934]",1061.0867776656996,0.9798804715283167
182,"[ 0.75000031  0.85699961  0.88800134  0.78099718  0.84299967  1.10995605
  0.92280308  0.88        0.89        0.79499934]",1059.7058413738096,0.9797738570520391
183,"[ 0.75000031  0.85699961  0.83800134  0.83099718  0.84299967  1.10995605
  0.92280308  0.88        0.89        0.79499934]",1063.0245586316826,0.9796217931552518
184,"[ 0.75000031  0.85699961  0.83800134  0.78099718  0.89299967  1.10995605
  0.92280308  0.88        0.89        0.79499934]",1061.038232971002,0.9799643033648876
185,"[ 0.75000031  0.85699961  0.83800134  0.78099718  0.84299967  1.15995605
  0.92280308  0.88        0.89        0.79499934]",1095.8342000830182,0.9233272236699809
186,"[ 0.75000031  0.85699961  0.83800134  0.78099718  0.84299967  1.10995605
  0.97280308  0.88        0.89        0.79499934]",1058.3164202059047,0.9787612766538698
187,"[ 0.75000031  0.85699961  0.83800134  0.78099718  0.84299967  1.10995605
  0.92280308  0.93        0.89        0.79499934]",1060.774179920673,0.9805900552116668
188,"[ 0.75000031  0.85699961  0.83800134  0.78099718  0.84299967  1.10995605
  0.92280308  0.88        0.94        0.79499934]",1060.774179920673,0.9805900552116668
189,"[ 0.75000031  0.85699961  0.83800134  0.78099718  0.84299967  1.10995605
  0.92280308  0.88        0.89        0.84499934]",1061.2973396735147,0.9805111435502716
190,"[ 0.75000016  0.8569998   0.83800067  0.78099859  0.84299983  1.10997803
  0.92280154  0.88        0.89        0.79499967]",1060.774179920673,0.9805900552116668
191,"[ 0.75000016  0.8569998   0.83800067  0.78099859  0.84299983  1.10997803
  0.92280154  0.88        0.89        0.79499967]",1060.774179920673,0.9805900552116668
192,"[ 0.80000016  0.8569998   0.83800067  0.78099859  0.84299983  1.10997803
  0.92280154  0.88        0.89        0.79499967]",1060.5254202459193,0.976358401169954
193,"[ 0.75000016  0.9069998   0.83800067  0.78099859  0.84299983  1.10997803
  0.92280154  0.88        0.89        0.79499967]",1061.0867776656996,0.9798804715283167
194,"[ 0.75000016  0.8569998   0.88800067  0.78099859  0.84299983  1.10997803
  0.92280154  0.88        0.89        0.79499967]",1059.7058413738096,0.9797738570520391
195,"[ 0.75000016  0.8569998   0.83800067  0.83099859  0.84299983  1.10997803
  0.92280154  0.88        0.89        0.79499967]",1063.0245586316826,0.9796217931552518
196,"[ 0.75000016  0.8569998   0.83800067  0.78099859  0.89299983  1.10997803
  0.92280154  0.88        0.89        0.79499967]",1061.038232971002,0.9799643033648876
197,"[ 0.75000016  0.8569998   0.83800067  0.78099859  0.84299983  1.15997803
  0.92280154  0.88        0.89        0.79499967]",1095.8342000830182,0.9233272236699809
198,"[ 0.75000016  0.8569998   0.83800067  0.78099859  0.84299983  1.10997803
  0.97280154  0.88        0.89        0.79499967]",1058.3164202059047,0.9787612766538698
199,"[ 0.75000016  0.8569998   0.83800067  0.78099859  0.84299983  1.10997803
  0.92280154  0.93        0.89        0.79499967]",1060.774179920673,0.9805900552116668
200,"[ 0.75000016  0.8569998   0.83800067  0.78099859  0.84299983  1.10997803
  0.92280154  0.88        0.94        0.79499967]",1060.774179920673,0.9805900552116668
201,"[ 0.75000016  0.8569998   0.83800067  0.78099859  0.84299983  1.10997803
  0.92280154  0.88        0.89        0.84499967]",1061.2973396735147,0.9805111435502716
202,"[ 0.75000008  0.8569999   0.83800033  0.78099929  0.84299992  1.10998901
  0.92280077  0.88        0.89        0.79499984]",1060.774179920673,0.9805900552116668
203,"[ 0.75000008  0.8569999   0.83800033  0.78099929  0.84299992  1.10998901
  0.92280077  0.88        0.89        0.79499984]",1060.774179920673,0.9805900552116668
204,"[ 0.80000008  0.8569999   0.83800033  0.78099929  0.84299992  1.10998901
  0.92280077  0.88        0.89        0.79499984]",1060.5254202459193,0.976358401169954
205,"[ 0.75000008  0.9069999   0.83800033  0.78099929  0.84299992  1.10998901
  0.92280077  0.88        0.89        0.79499984]",1061.0867776656996,0.9798804715283167
206,"[ 0.75000008  0.8569999   0.88800033  0.78099929  0.84299992  1.10998901
  0.92280077  0.88        0.89        0.79499984]",1059.7058413738096,0.9797738570520391
207,"[ 0.75000008  0.8569999   0.83800033  0.83099929  0.84299992  1.10998901
  0.92280077  0.88        0.89        0.79499984]",1063.0245586316826,0.9796217931552518
208,"[ 0.75000008  0.8569999   0.83800033  0.78099929  0.89299992  1.10998901
  0.92280077  0.88        0.89        0.79499984]",1061.038232971002,0.9799643033648876
209,"[ 0.75000008  0.8569999   0.83800033  0.78099929  0.84299992  1.15998901
  0.92280077  0.88        0.89        0.79499984]",1095.8342000830182,0.9233272236699809
210,"[ 0.75000008  0.8569999   0.83800033  0.78099929  0.84299992  1.10998901
  0.97280077  0.88        0.89        0.79499984]",1058.3164202059047,0.9787612766538698
211,"[ 0.75000008  0.8569999   0.83800033  0.78099929  0.84299992  1.10998901
  0.92280077  0.93        0.89        0.79499984]",1060.774179920673,0.9805900552116668
212,"[ 0.75000008  0.8569999   0.83800033  0.78099929  0.84299992  1.10998901
  0.92280077  0.88        0.94        0.79499984]",1060.774179920673,0.9805900552116668
213,"[ 0.75000008  0.8569999   0.83800033  0.78099929  0.84299992  1.10998901
  0.92280077  0.88        0.89        0.84499984]",1061.2973396735147,0.9805111435502716
214,"[ 0.75000004  0.85699995  0.83800017  0.78099965  0.84299996  1.10999451
  0.92280039  0.88        0.89        0.79499992]",1060.774179920673,0.9805900552116668
215,"[ 0.75000004  0.85699995  0.83800017  0.78099965  0.84299996  1.10999451
  0.92280039  0.88        0.89        0.79499992]",1060.774179920673,0.9805900552116668
216,"[ 0.80000004  0.85699995  0.83800017  0.78099965  0.84299996  1.10999451
  0.92280039  0.88        0.89        0.79499992]",1060.5254202459193,0.976358401169954
217,"[ 0.75000004  0.90699995  0.83800017  0.78099965  0.84299996  1.10999451
  0.92280039  0.88        0.89        0.79499992]",1061.0867776656996,0.9798804715283167
218,"[ 0.75000004  0.85699995  0.88800017  0.78099965  0.84299996  1.10999451
  0.92280039  0.88        0.89        0.79499992]",1059.7058413738096,0.9797738570520391
219,"[ 0.75000004  0.85699995  0.83800017  0.83099965  0.84299996  1.10999451
  0.92280039  0.88        0.89        0.79499992]",1063.0245586316826,0.9796217931552518
220,"[ 0.75000004  0.85699995  0.83800017  0.78099965  0.89299996  1.10999451
  0.92280039  0.88        0.89        0.79499992]",1061.038232971002,0.9799643033648876
221,"[ 0.75000004  0.85699995  0.83800017  0.78099965  0.84299996  1.15999451
  0.92280039  0.88        0.89        0.79499992]",1095.8342000830182,0.9233272236699809
222,"[ 0.75000004  0.85699995  0.83800017  0.78099965  0.84299996  1.10999451
  0.97280039  0.88        0.89        0.79499992]",1058.3164202059047,0.9787612766538698
223,"[ 0.75000004  0.85699995  0.83800017  0.78099965  0.84299996  1.10999451
  0.92280039  0.93        0.89        0.79499992]",1060.774179920673,0.9805900552116668
224,"[ 0.75000004  0.85699995  0.83800017  0.78099965  0.84299996  1.10999451
  0.92280039  0.88        0.94        0.79499992]",1060.774179920673,0.9805900552116668
225,"[ 0.75000004  0.85699995  0.83800017  0.78099965  0.84299996  1.10999451
  0.92280039  0.88        0.89        0.84499992]",1061.2973396735147,0.9805111435502716
226,"[ 0.75000002  0.85699998  0.83800008  0.78099982  0.84299998  1.10999725
  0.92280019  0.88        0.89        0.79499996]",1060.774179920673,0.9805900552116668
227,"[ 0.75000002  0.85699998  0.83800008  0.78099982  0.84299998  1.10999725
  0.92280019  0.88        0.89        0.79499996]",1060.774179920673,0.9805900552116668
228,"[ 0.80000002  0.85699998  0.83800008  0.78099982  0.84299998  1.10999725
  0.92280019  0.88        0.89        0.79499996]",1060.5254202459193,0.976358401169954
229,"[ 0.75000002  0.90699998  0.83800008  0.78099982  0.84299998  1.10999725
  0.92280019  0.88        0.89        0.79499996]",1061.0867776656996,0.9798804715283167
230,"[ 0.75000002  0.85699998  0.88800008  0.78099982  0.84299998  1.10999725
  0.92280019  0.88        0.89        0.79499996]",1059.7058413738096,0.9797738570520391
231,"[ 0.75000002  0.85699998  0.83800008  0.83099982  0.84299998  1.10999725
  0.92280019  0.88        0.89        0.79499996]",1063.0245586316826,0.9796217931552518
232,"[ 0.75000002  0.85699998  0.83800008  0.78099982  0.89299998  1.10999725
  0.92280019  0.88        0.89        0.79499996]",1061.038232971002,0.9799643033648876
233,"[ 0.75000002  0.85699998  0.83800008  0.78099982  0.84299998  1.15999725
  0.92280019  0.88        0.89        0.79499996]",1095.8342000830182,0.9233272236699809
234,"[ 0.75000002  0.85699998  0.83800008  0.78099982  0.84299998  1.10999725
  0.97280019  0.88        0.89        0.79499996]",1058.3164202059047,0.9787612766538698
235,"[ 0.75000002  0.85699998  0.83800008  0.78099982  0.84299998  1.10999725
  0.92280019  0.93        0.89        0.79499996]",1060.774179920673,0.9805900552116668
236,"[ 0.75000002  0.85699998  0.83800008  0.78099982  0.84299998  1.10999725
  0.92280019  0.88        0.94        0.79499996]",1060.774179920673,0.9805900552116668
237,"[ 0.75000002  0.85699998  0.83800008  0.78099982  0.84299998  1.10999725
  0.92280019  0.88        0.89        0.84499996]",1061.2973396735147,0.9805111435502716
238,"[ 0.75000001  0.85699999  0.83800004  0.78099991  0.84299999  1.10999863
  0.9228001   0.88        0.89        0.79499998]",1060.774179920673,0.9805900552116668
239,"[ 0.75000001  0.85699999  0.83800004  0.78099991  0.84299999  1.10999863
  0.9228001   0.88        0.89        0.79499998]",1060.774179920673,0.9805900552116668
240,"[ 0.80000001  0.85699999  0.83800004  0.78099991  0.84299999  1.10999863
  0.9228001   0.88        0.89        0.79499998]",1060.5254202459193,0.976358401169954
241,"[ 0.75000001  0.90699999  0.83800004  0.78099991  0.84299999  1.10999863
  0.9228001   0.88        0.89        0.79499998]",1061.0867776656996,0.9798804715283167
242,"[ 0.75000001  0.85699999  0.88800004  0.78099991  0.84299999  1.10999863
  0.9228001   0.88        0.89        0.79499998]",1059.7058413738096,0.9797738570520391
243,"[ 0.75000001  0.85699999  0.83800004  0.83099991  0.84299999  1.10999863
  0.9228001   0.88        0.89        0.79499998]",1063.0245586316826,0.9796217931552518
244,"[ 0.75000001  0.85699999  0.83800004  0.78099991  0.89299999  1.10999863
  0.9228001   0.88        0.89        0.79499998]",1061.038232971002,0.9799643033648876
245,"[ 0.75000001  0.85699999  0.83800004  0.78099991  0.84299999  1.15999863
  0.9228001   0.88        0.89        0.79499998]",1095.8342000830182,0.9233272236699809
246,"[ 0.75000001  0.85699999  0.83800004  0.78099991  0.84299999  1.10999863
  0.9728001   0.88        0.89        0.79499998]",1058.3164202059047,0.9787612766538698
247,"[ 0.75000001  0.85699999  0.83800004  0.78099991  0.84299999  1.10999863
  0.9228001   0.93        0.89        0.79499998]",1060.774179920673,0.9805900552116668
248,"[ 0.75000001  0.85699999  0.83800004  0.78099991  0.84299999  1.10999863
  0.9228001   0.88        0.94        0.79499998]",1060.774179920673,0.9805900552116668
249,"[ 0.75000001  0.85699999  0.83800004  0.78099991  0.84299999  1.10999863
  0.9228001   0.88        0.89        0.84499998]",1061.2973396735147,0.9805111435502716
250,"[ 0.75        0.85699999  0.83800002  0.78099996  0.84299999  1.10999931
  0.92280005  0.88        0.89        0.79499999]",1060.774179920673,0.9805900552116668
251,"[ 0.75        0.85699999  0.83800002  0.78099996  0.84299999  1.10999931
  0.92280005  0.88        0.89        0.79499999]",1060.774179920673,0.9805900552116668
252,"[ 0.8         0.85699999  0.83800002  0.78099996  0.84299999  1.10999931
  0.92280005  0.88        0.89        0.79499999]",1060.5254202459193,0.976358401169954
253,"[ 0.75        0.90699999  0.83800002  0.78099996  0.84299999  1.10999931
  0.92280005  0.88        0.89        0.79499999]",1061.0867776656996,0.9798804715283167
254,"[ 0.75        0.85699999  0.88800002  0.78099996  0.84299999  1.10999931
  0.92280005  0.88        0.89        0.79499999]",1059.7058413738096,0.9797738570520391
255,"[ 0.75        0.85699999  0.83800002  0.83099996  0.84299999  1.10999931
  0.92280005  0.88        0.89        0.79499999]",1063.0245586316826,0.9796217931552518
256,"[ 0.75        0.85699999  0.83800002  0.78099996  0.89299999  1.10999931
  0.92280005  0.88        0.89        0.79499999]",1061.038232971002,0.9799643033648876
257,"[ 0.75        0.85699999  0.83800002  0.78099996  0.84299999  1.15999931
  0.92280005  0.88        0.89        0.79499999]",1095.8342000830182,0.9233272236699809
258,"[ 0.75        0.85699999  0.83800002  0.78099996  0.84299999  1.10999931
  0.97280005  0.88        0.89        0.79499999]",1058.3164202059047,0.9787612766538698
259,"[ 0.75        0.85699999  0.83800002  0.78099996  0.84299999  1.10999931
  0.92280005  0.93        0.89        0.79499999]",1060.774179920673,0.9805900552116668
260,"[ 0.75        0.85699999  0.83800002  0.78099996  0.84299999  1.10999931
  0.92280005  0.88        0.94        0.79499999]",1060.774179920673,0.9805900552116668
261,"[ 0.75        0.85699999  0.83800002  0.78099996  0.84299999  1.10999931
  0.92280005  0.88        0.89        0.84499999]",1061.2973396735147,0.9805111435502716
262,"[ 0.75        0.857       0.83800001  0.78099998  0.843       1.10999966
  0.92280002  0.88        0.89        0.79499999]",1060.774179920673,0.9805900552116668
263,"[ 0.75        0.857       0.83800001  0.78099998  0.843       1.10999966
  0.92280002  0.88        0.89        0.79499999]",1060.774179920673,0.9805900552116668
264,"[ 0.8         0.857       0.83800001  0.78099998  0.843       1.10999966
  0.92280002  0.88        0.89        0.79499999]",1060.5254202459193,0.976358401169954
265,"[ 0.75        0.907       0.83800001  0.78099998  0.843       1.10999966
  0.92280002  0.88        0.89        0.79499999]",1061.0867776656996,0.9798804715283167
266,"[ 0.75        0.857       0.88800001  0.78099998  0.843       1.10999966
  0.92280002  0.88        0.89        0.79499999]",1059.7058413738096,0.9797738570520391
267,"[ 0.75        0.857       0.83800001  0.83099998  0.843       1.10999966
  0.92280002  0.88        0.89        0.79499999]",1063.0245586316826,0.9796217931552518
268,"[ 0.75        0.857       0.83800001  0.78099998  0.893       1.10999966
  0.92280002  0.88        0.89        0.79499999]",1061.038232971002,0.9799643033648876
269,"[ 0.75        0.857       0.83800001  0.78099998  0.843       1.15999966
  0.92280002  0.88        0.89        0.79499999]",1095.8342000830182,0.9233272236699809
270,"[ 0.75        0.857       0.83800001  0.78099998  0.843       1.10999966
  0.97280002  0.88        0.89        0.79499999]",1058.3164202059047,0.9787612766538698
271,"[ 0.75        0.857       0.83800001  0.78099998  0.843       1.10999966
  0.92280002  0.93        0.89        0.79499999]",1060.774179920673,0.9805900552116668
272,"[ 0.75        0.857       0.83800001  0.78099998  0.843       1.10999966
  0.92280002  0.88        0.94        0.79499999]",1060.774179920673,0.9805900552116668
273,"[ 0.75        0.857       0.83800001  0.78099998  0.843       1.10999966
  0.92280002  0.88        0.89        0.84499999]",1061.2973396735147,0.9805111435502716
274,"[ 0.75        0.857       0.83800001  0.78099999  0.843       1.10999983
  0.92280001  0.88        0.89        0.795     ]",1060.774179920673,0.9805900552116668
275,"[ 0.75        0.857       0.83800001  0.78099999  0.843       1.10999983
  0.92280001  0.88        0.89        0.795     ]",1060.774179920673,0.9805900552116668
276,"[ 0.8         0.857       0.83800001  0.78099999  0.843       1.10999983
  0.92280001  0.88        0.89        0.795     ]",1060.5254202459193,0.976358401169954
277,"[ 0.75        0.907       0.83800001  0.78099999  0.843       1.10999983
  0.92280001  0.88        0.89        0.795     ]",1061.0867776656996,0.9798804715283167
278,"[ 0.75        0.857       0.88800001  0.78099999  0.843       1.10999983
  0.92280001  0.88        0.89        0.795     ]",1059.7058413738096,0.9797738570520391
279,"[ 0.75        0.857       0.83800001  0.83099999  0.843       1.10999983
  0.92280001  0.88        0.89        0.795     ]",1063.0245586316826,0.9796217931552518
280,"[ 0.75        0.857       0.83800001  0.78099999  0.893       1.10999983
  0.92280001  0.88        0.89        0.795     ]",1061.038232971002,0.9799643033648876
281,"[ 0.75        0.857       0.83800001  0.78099999  0.843       1.15999983
  0.92280001  0.88        0.89        0.795     ]",1095.8342000830182,0.9233272236699809
282,"[ 0.75        0.857       0.83800001  0.78099999  0.843       1.10999983
  0.97280001  0.88        0.89        0.795     ]",1058.3164202059047,0.9787612766538698
283,"[ 0.75        0.857       0.83800001  0.78099999  0.843       1.10999983
  0.92280001  0.93        0.89        0.795     ]",1060.774179920673,0.9805900552116668
284,"[ 0.75        0.857       0.83800001  0.78099999  0.843       1.10999983
  0.92280001  0.88        0.94        0.795     ]",1060.774179920673,0.9805900552116668
285,"[ 0.75        0.857       0.83800001  0.78099999  0.843       1.10999983
  0.92280001  0.88        0.89        0.845     ]",1061.2973396735147,0.9805111435502716
286,"[ 0.75        0.857       0.838       0.78099999  0.843       1.10999991
  0.92280001  0.88        0.89        0.795     ]",1060.774179920673,0.9805900552116668
287,"[ 0.75        0.857       0.838       0.78099999  0.843       1.10999991
  0.92280001  0.88        0.89        0.795     ]",1060.774179920673,0.9805900552116668
288,"[ 0.8         0.857       0.838       0.78099999  0.843       1.10999991
  0.92280001  0.88        0.89        0.795     ]",1060.5254202459193,0.976358401169954
289,"[ 0.75        0.907       0.838       0.78099999  0.843       1.10999991
  0.92280001  0.88        0.89        0.795     ]",1061.0867776656996,0.9798804715283167
290,"[ 0.75        0.857       0.888       0.78099999  0.843       1.10999991
  0.92280001  0.88        0.89        0.795     ]",1059.7058413738096,0.9797738570520391
291,"[ 0.75        0.857       0.838       0.83099999  0.843       1.10999991
  0.92280001  0.88        0.89        0.795     ]",1063.0245586316826,0.9796217931552518
292,"[ 0.75        0.857       0.838       0.78099999  0.893       1.10999991
  0.92280001  0.88        0.89        0.795     ]",1061.038232971002,0.9799643033648876
293,"[ 0.75        0.857       0.838       0.78099999  0.843       1.15999991
  0.92280001  0.88        0.89        0.795     ]",1095.8342000830182,0.9233272236699809
294,"[ 0.75        0.857       0.838       0.78099999  0.843       1.10999991
  0.97280001  0.88        0.89        0.795     ]",1058.3164202059047,0.9787612766538698
295,"[ 0.75        0.857       0.838       0.78099999  0.843       1.10999991
  0.92280001  0.93        0.89        0.795     ]",1060.774179920673,0.9805900552116668
296,"[ 0.75        0.857       0.838       0.78099999  0.843       1.10999991
  0.92280001  0.88        0.94        0.795     ]",1060.774179920673,0.9805900552116668
297,"[ 0.75        0.857       0.838       0.78099999  0.843       1.10999991
  0.92280001  0.88        0.89        0.845     ]",1061.2973396735147,0.9805111435502716
298,"[ 0.75        0.857       0.838       0.781       0.843       1.10999996
  0.9228      0.88        0.89        0.795     ]",1060.774179920673,0.9805900552116668
299,"[ 0.75        0.857       0.838       0.781       0.843       1.10999996
  0.9228      0.88        0.89        0.795     ]",1060.774179920673,0.9805900552116668
300,"[ 0.8         0.857       0.838       0.781       0.843       1.10999996
  0.9228      0.88        0.89        0.795     ]",1060.5254202459193,0.976358401169954
301,"[ 0.75        0.907       0.838       0.781       0.843       1.10999996
  0.9228      0.88        0.89        0.795     ]",1061.0867776656996,0.9798804715283167
302,"[ 0.75        0.857       0.888       0.781       0.843       1.10999996
  0.9228      0.88        0.89        0.795     ]",1059.7058413738096,0.9797738570520391
303,"[ 0.75        0.857       0.838       0.831       0.843       1.10999996
  0.9228      0.88        0.89        0.795     ]",1063.0245586316826,0.9796217931552518
304,"[ 0.75        0.857       0.838       0.781       0.893       1.10999996
  0.9228      0.88        0.89        0.795     ]",1061.038232971002,0.9799643033648876
305,"[ 0.75        0.857       0.838       0.781       0.843       1.15999996
  0.9228      0.88        0.89        0.795     ]",1095.8342000830182,0.9233272236699809
306,"[ 0.75        0.857       0.838       0.781       0.843       1.10999996
  0.9728      0.88        0.89        0.795     ]",1058.3164202059047,0.9787612766538698
307,"[ 0.75        0.857       0.838       0.781       0.843       1.10999996
  0.9228      0.93        0.89        0.795     ]",1060.774179920673,0.9805900552116668
308,"[ 0.75        0.857       0.838       0.781       0.843       1.10999996
  0.9228      0.88        0.94        0.795     ]",1060.774179920673,0.9805900552116668
309,"[ 0.75        0.857       0.838       0.781       0.843       1.10999996
  0.9228      0.88        0.89        0.845     ]",1061.2973396735147,0.9805111435502716
310,"[ 0.75        0.857       0.838       0.781       0.843       1.10999998
  0.9228      0.88        0.89        0.795     ]",1060.774179920673,0.9805900552116668
311,"[ 0.75        0.857       0.838       0.781       0.843       1.10999998
  0.9228      0.88        0.89        0.795     ]",1060.774179920673,0.9805900552116668
312,"[ 0.8         0.857       0.838       0.781       0.843       1.10999998
  0.9228      0.88        0.89        0.795     ]",1060.5254202459193,0.976358401169954
313,"[ 0.75        0.907       0.838       0.781       0.843       1.10999998
  0.9228      0.88        0.89        0.795     ]",1061.0867776656996,0.9798804715283167
314,"[ 0.75        0.857       0.888       0.781       0.843       1.10999998
  0.9228      0.88        0.89        0.795     ]",1059.7058413738096,0.9797738570520391
315,"[ 0.75        0.857       0.838       0.831       0.843       1.10999998
  0.9228      0.88        0.89        0.795     ]",1063.0245586316826,0.9796217931552518
316,"[ 0.75        0.857       0.838       0.781       0.893       1.10999998
  0.9228      0.88        0.89        0.795     ]",1061.038232971002,0.9799643033648876
317,"[ 0.75        0.857       0.838       0.781       0.843       1.15999998
  0.9228      0.88        0.89        0.795     ]",1095.8342000830182,0.9233272236699809
318,"[ 0.75        0.857       0.838       0.781       0.843       1.10999998
  0.9728      0.88        0.89        0.795     ]",1058.3164202059047,0.9787612766538698
319,"[ 0.75        0.857       0.838       0.781       0.843       1.10999998
  0.9228      0.93        0.89        0.795     ]",1060.774179920673,0.9805900552116668
320,"[ 0.75        0.857       0.838       0.781       0.843       1.10999998
  0.9228      0.88        0.94        0.795     ]",1060.774179920673,0.9805900552116668
321,"[ 0.75        0.857       0.838       0.781       0.843       1.10999998
  0.9228      0.88        0.89        0.845     ]",1061.2973396735147,0.9805111435502716
322,"[ 0.75        0.857       0.838       0.781       0.843       1.10999999
  0.9228      0.88        0.89        0.795     ]",1060.774179920673,0.9805900552116668
323,"[ 0.75        0.857       0.838       0.781       0.843       1.10999999
  0.9228      0.88        0.89        0.795     ]",1060.774179920673,0.9805900552116668
324,"[ 0.8         0.857       0.838       0.781       0.843       1.10999999
  0.9228      0.88        0.89        0.795     ]",1060.5254202459193,0.976358401169954
325,"[ 0.75        0.907       0.838       0.781       0.843       1.10999999
  0.9228      0.88        0.89        0.795     ]",1061.0867776656996,0.9798804715283167
326,"[ 0.75        0.857       0.888       0.781       0.843       1.10999999
  0.9228      0.88        0.89        0.795     ]",1059.7058413738096,0.9797738570520391
327,"[ 0.75        0.857       0.838       0.831       0.843       1.10999999
  0.9228      0.88        0.89        0.795     ]",1063.0245586316826,0.9796217931552518
328,"[ 0.75        0.857       0.838       0.781       0.893       1.10999999
  0.9228      0.88        0.89        0.795     ]",1061.038232971002,0.9799643033648876
329,"[ 0.75        0.857       0.838       0.781       0.843       1.15999999
  0.9228      0.88        0.89        0.795     ]",1095.8342000830182,0.9233272236699809
330,"[ 0.75        0.857       0.838       0.781       0.843       1.10999999
  0.9728      0.88        0.89        0.795     ]",1058.3164202059047,0.9787612766538698
331,"[ 0.75        0.857       0.838       0.781       0.843       1.10999999
  0.9228      0.93        0.89        0.795     ]",1060.774179920673,0.9805900552116668
